from_stop_id,to_stop_id,transfer_type,min_transfer_time,min_walk_time,min_wheelchair_time,suggested_buffer_time,wheelchair_transfer,from_trip_id,to_trip_id
30250,30250,4,,,,,,53423759,53423793
30250,30250,4,,,,,,53423719,53423716
30250,30250,4,,,,,,53423615,53423617
30250,30250,4,,,,,,53423619,53423622
30250,30250,4,,,,,,53423630,53423632
30250,30250,4,,,,,,53423610,53423609
30250,30250,4,,,,,,53423611,53423612
30250,30250,4,,,,,,53423613,53423616
30250,30250,4,,,,,,53423618,53423626
30250,30250,4,,,,,,53423623,53423704
30250,30250,4,,,,,,53423705,53423674
30250,30250,4,,,,,,53423664,53423676
30250,30250,4,,,,,,53423679,53423666
30250,30250,4,,,,,,53423665,53423673
30250,30250,4,,,,,,53423671,53423670
30250,30250,4,,,,,,53423682,53423672
30250,30250,4,,,,,,53423668,53423667
30250,30250,4,,,,,,53423689,53423690
30250,30250,4,,,,,,53423685,53423686
30250,30250,4,,,,,,53423688,53423675
30250,30250,4,,,,,,53423693,53423695
30250,30250,4,,,,,,53423697,53423706
30250,30250,4,,,,,,53423709,53423712
30250,30250,4,,,,,,53423723,53423726
30250,30250,4,,,,,,53423729,53423734
30250,30250,4,,,,,,53423738,53423742
30250,30250,4,,,,,,53423746,53423752
30250,30250,4,,,,,,53423755,53423760
30250,30250,4,,,,,,53423761,53423763
30250,30250,4,,,,,,53423765,53423767
30250,30250,4,,,,,,53423769,53423771
30250,30250,4,,,,,,53423614,53423625
30250,30250,4,,,,,,53423624,53423702
30250,30250,4,,,,,,53423703,53423680
30250,30250,4,,,,,,53423684,53423713
30250,30250,4,,,,,,53423621,53423620
30250,30250,4,,,,,,53423701,53423687
30250,30250,4,,,,,,53423678,53423718
30250,30250,4,,,,,,53423715,53423628
30250,30250,4,,,,,,53423633,53423634
30250,30250,4,,,,,,53423637,53423638
30250,30250,4,,,,,,53423639,53423640
30250,30250,4,,,,,,53423641,53423642
30250,30250,4,,,,,,53423643,53423644
30250,30250,4,,,,,,53423645,53423646
30250,30250,4,,,,,,53423647,53423649
30250,30250,4,,,,,,53423650,53423653
30250,30250,4,,,,,,53423655,53423656
30250,30250,4,,,,,,53423683,53423691
30250,30250,4,,,,,,53423694,53423698
30250,30250,4,,,,,,53423700,53423708
30250,30250,4,,,,,,53423711,53423721
30250,30250,4,,,,,,53423725,53423728
30250,30250,4,,,,,,53423731,53423736
30250,30250,4,,,,,,53423739,53423745
30250,30250,4,,,,,,53423749,53423750
30250,30250,4,,,,,,53423724,53423730
30250,30250,4,,,,,,53423732,53423737
30250,30250,4,,,,,,53423740,53423743
30250,30250,4,,,,,,53423747,53423754
30250,30250,4,,,,,,53423757,53423758
30250,30250,4,,,,,,53423762,53423764
30250,30250,4,,,,,,53423766,53423768
30250,30250,4,,,,,,53423770,53423773
30250,30250,4,,,,,,53423774,53423776
30250,30250,4,,,,,,53423778,53423780
30250,30250,4,,,,,,53423783,53423784
30250,30250,4,,,,,,53423786,53423789
30250,30250,4,,,,,,53423772,53423775
30250,30250,4,,,,,,53423777,53423779
30250,30250,4,,,,,,53423781,53423782
30250,30250,4,,,,,,53423785,53423787
30250,30250,4,,,,,,53423788,53423790
30250,30250,4,,,,,,53402059,53401983
30250,30250,4,,,,,,53402061,53401985
30250,30250,4,,,,,,53402063,53401987
30250,30250,4,,,,,,53402065,53401989
30250,30250,4,,,,,,53402067,53401991
30250,30250,4,,,,,,53402069,53401993
30250,30250,4,,,,,,53402071,53401995
30250,30250,4,,,,,,53402073,53401997
30250,30250,4,,,,,,53402075,53401999
30250,30250,4,,,,,,53402077,53402001
30250,30250,4,,,,,,53402079,53402003
30250,30250,4,,,,,,53402081,53402005
30250,30250,4,,,,,,53402083,53402007
30250,30250,4,,,,,,53402085,53402009
30250,30250,4,,,,,,53402087,53402011
30250,30250,4,,,,,,53402089,53402013
30250,30250,4,,,,,,53402091,53402015
30250,30250,4,,,,,,53402093,53402017
30250,30250,4,,,,,,53402095,53402019
30250,30250,4,,,,,,53402097,53402021
30250,30250,4,,,,,,53402099,53402023
30250,30250,4,,,,,,53402101,53402025
30250,30250,4,,,,,,53402103,53402027
30250,30250,4,,,,,,53402105,53402029
30250,30250,4,,,,,,53402107,53402031
30250,30250,4,,,,,,53402109,53402033
30250,30250,4,,,,,,53402111,53402035
30250,30250,4,,,,,,53402113,53402037
30250,30250,4,,,,,,53402115,53402039
30250,30250,4,,,,,,53402117,53402041
30250,30250,4,,,,,,53402119,53402043
30250,30250,4,,,,,,53402121,53402045
30250,30250,4,,,,,,53402123,53402047
30250,30250,4,,,,,,53402125,53402049
30250,30250,4,,,,,,53402127,53402051
30250,30250,4,,,,,,53402129,53402053
30250,30250,4,,,,,,53402058,53401982
30250,30250,4,,,,,,53402060,53401984
30250,30250,4,,,,,,53402062,53401986
30250,30250,4,,,,,,53402064,53401988
30250,30250,4,,,,,,53402066,53401990
30250,30250,4,,,,,,53402068,53401992
30250,30250,4,,,,,,53402070,53401994
30250,30250,4,,,,,,53402072,53401996
30250,30250,4,,,,,,53402074,53401998
30250,30250,4,,,,,,53402076,53402000
30250,30250,4,,,,,,53402078,53402002
30250,30250,4,,,,,,53402080,53402004
30250,30250,4,,,,,,53402082,53402006
30250,30250,4,,,,,,53402084,53402008
30250,30250,4,,,,,,53402086,53402010
30250,30250,4,,,,,,53402088,53402012
30250,30250,4,,,,,,53402090,53402014
30250,30250,4,,,,,,53402092,53402016
30250,30250,4,,,,,,53402094,53402018
30250,30250,4,,,,,,53402096,53402020
30250,30250,4,,,,,,53402098,53402022
30250,30250,4,,,,,,53402100,53402024
30250,30250,4,,,,,,53402102,53402026
30250,30250,4,,,,,,53402104,53402028
30250,30250,4,,,,,,53402106,53402030
30250,30250,4,,,,,,53402108,53402032
30250,30250,4,,,,,,53402110,53402034
30250,30250,4,,,,,,53402112,53402036
30250,30250,4,,,,,,53402114,53402038
30250,30250,4,,,,,,53402116,53402040
30250,30250,4,,,,,,53402118,53402042
30250,30250,4,,,,,,53402120,53402044
30250,30250,4,,,,,,53402122,53402046
30250,30250,4,,,,,,53402124,53402048
30250,30250,4,,,,,,53402126,53402050
30250,30250,4,,,,,,53402128,53402052
30250,30250,4,,,,,,53402130,53402054
30250,30250,4,,,,,,53402131,53402055
30250,30250,4,,,,,,53400336,53400265
30250,30250,4,,,,,,53400338,53400267
30250,30250,4,,,,,,53400340,53400269
30250,30250,4,,,,,,53400342,53400271
30250,30250,4,,,,,,53400344,53400273
30250,30250,4,,,,,,53400346,53400275
30250,30250,4,,,,,,53400348,53400277
30250,30250,4,,,,,,53400350,53400279
30250,30250,4,,,,,,53400352,53400281
30250,30250,4,,,,,,53400354,53400283
30250,30250,4,,,,,,53400356,53400285
30250,30250,4,,,,,,53400358,53400287
30250,30250,4,,,,,,53400360,53400289
30250,30250,4,,,,,,53400362,53400291
30250,30250,4,,,,,,53400364,53400293
30250,30250,4,,,,,,53400366,53400295
30250,30250,4,,,,,,53400368,53400297
30250,30250,4,,,,,,53400370,53400299
30250,30250,4,,,,,,53400372,53400301
30250,30250,4,,,,,,53400374,53400303
30250,30250,4,,,,,,53400376,53400305
30250,30250,4,,,,,,53400378,53400307
30250,30250,4,,,,,,53400380,53400309
30250,30250,4,,,,,,53400382,53400311
30250,30250,4,,,,,,53400384,53400313
30250,30250,4,,,,,,53400386,53400315
30250,30250,4,,,,,,53400388,53400317
30250,30250,4,,,,,,53400390,53400319
30250,30250,4,,,,,,53400392,53400321
30250,30250,4,,,,,,53400394,53400323
30250,30250,4,,,,,,53400396,53400325
30250,30250,4,,,,,,53400398,53400327
30250,30250,4,,,,,,53400400,53400329
30250,30250,4,,,,,,53400402,53400331
30250,30250,4,,,,,,53400337,53400266
30250,30250,4,,,,,,53400339,53400268
30250,30250,4,,,,,,53400341,53400270
30250,30250,4,,,,,,53400343,53400272
30250,30250,4,,,,,,53400345,53400274
30250,30250,4,,,,,,53400347,53400276
30250,30250,4,,,,,,53400349,53400278
30250,30250,4,,,,,,53400351,53400280
30250,30250,4,,,,,,53400353,53400282
30250,30250,4,,,,,,53400355,53400284
30250,30250,4,,,,,,53400357,53400286
30250,30250,4,,,,,,53400359,53400288
30250,30250,4,,,,,,53400361,53400290
30250,30250,4,,,,,,53400363,53400292
30250,30250,4,,,,,,53400365,53400294
30250,30250,4,,,,,,53400367,53400296
30250,30250,4,,,,,,53400369,53400298
30250,30250,4,,,,,,53400371,53400300
30250,30250,4,,,,,,53400373,53400302
30250,30250,4,,,,,,53400375,53400304
30250,30250,4,,,,,,53400377,53400306
30250,30250,4,,,,,,53400379,53400308
30250,30250,4,,,,,,53400381,53400310
30250,30250,4,,,,,,53400383,53400312
30250,30250,4,,,,,,53400385,53400314
30250,30250,4,,,,,,53400387,53400316
30250,30250,4,,,,,,53400389,53400318
30250,30250,4,,,,,,53400391,53400320
30250,30250,4,,,,,,53400393,53400322
30250,30250,4,,,,,,53400395,53400324
30250,30250,4,,,,,,53400397,53400326
30250,30250,4,,,,,,53400399,53400328
30250,30250,4,,,,,,53400401,53400330
30250,30250,4,,,,,,53400403,53400332
30250,30250,4,,,,,,53400405,53400333
30250,30250,4,,,,,,53400406,53400334
30250,30250,4,,,,,,53400407,53400335
30250,30250,4,,,,,,53343835,53343764
30250,30250,4,,,,,,53343837,53343766
30250,30250,4,,,,,,53343839,53343768
30250,30250,4,,,,,,53343841,53343770
30250,30250,4,,,,,,53343843,53343772
30250,30250,4,,,,,,53343845,53343774
30250,30250,4,,,,,,53343847,53343776
30250,30250,4,,,,,,53343849,53343778
30250,30250,4,,,,,,53343851,53343780
30250,30250,4,,,,,,53343853,53343782
30250,30250,4,,,,,,53343855,53343784
30250,30250,4,,,,,,53343857,53343786
30250,30250,4,,,,,,53343859,53343788
30250,30250,4,,,,,,53343861,53343790
30250,30250,4,,,,,,53343863,53343792
30250,30250,4,,,,,,53343865,53343794
30250,30250,4,,,,,,53343867,53343796
30250,30250,4,,,,,,53343869,53343798
30250,30250,4,,,,,,53343871,53343800
30250,30250,4,,,,,,53343873,53343802
30250,30250,4,,,,,,53343875,53343804
30250,30250,4,,,,,,53343877,53343806
30250,30250,4,,,,,,53343879,53343808
30250,30250,4,,,,,,53343881,53343810
30250,30250,4,,,,,,53343883,53343812
30250,30250,4,,,,,,53343885,53343814
30250,30250,4,,,,,,53343887,53343816
30250,30250,4,,,,,,53343889,53343818
30250,30250,4,,,,,,53343891,53343820
30250,30250,4,,,,,,53343893,53343822
30250,30250,4,,,,,,53343895,53343824
30250,30250,4,,,,,,53343897,53343826
30250,30250,4,,,,,,53343899,53343828
30250,30250,4,,,,,,53343901,53343830
30250,30250,4,,,,,,53343836,53343765
30250,30250,4,,,,,,53343838,53343767
30250,30250,4,,,,,,53343840,53343769
30250,30250,4,,,,,,53343842,53343771
30250,30250,4,,,,,,53343844,53343773
30250,30250,4,,,,,,53343846,53343775
30250,30250,4,,,,,,53343848,53343777
30250,30250,4,,,,,,53343850,53343779
30250,30250,4,,,,,,53343852,53343781
30250,30250,4,,,,,,53343854,53343783
30250,30250,4,,,,,,53343856,53343785
30250,30250,4,,,,,,53343858,53343787
30250,30250,4,,,,,,53343860,53343789
30250,30250,4,,,,,,53343862,53343791
30250,30250,4,,,,,,53343864,53343793
30250,30250,4,,,,,,53343866,53343795
30250,30250,4,,,,,,53343868,53343797
30250,30250,4,,,,,,53343870,53343799
30250,30250,4,,,,,,53343872,53343801
30250,30250,4,,,,,,53343874,53343803
30250,30250,4,,,,,,53343876,53343805
30250,30250,4,,,,,,53343878,53343807
30250,30250,4,,,,,,53343880,53343809
30250,30250,4,,,,,,53343882,53343811
30250,30250,4,,,,,,53343884,53343813
30250,30250,4,,,,,,53343886,53343815
30250,30250,4,,,,,,53343888,53343817
30250,30250,4,,,,,,53343890,53343819
30250,30250,4,,,,,,53343892,53343821
30250,30250,4,,,,,,53343894,53343823
30250,30250,4,,,,,,53343896,53343825
30250,30250,4,,,,,,53343898,53343827
30250,30250,4,,,,,,53343900,53343829
30250,30250,4,,,,,,53343902,53343831
30250,30250,4,,,,,,53343904,53343832
30250,30250,4,,,,,,53343905,53343833
30250,30250,4,,,,,,53343906,53343834
3078,3078,4,,,,,,53419400,53419399
3078,3078,4,,,,,,53419416,53419021
3078,3078,4,,,,,,53419016,53419024
3078,3078,4,,,,,,53419429,53419018
3078,3078,4,,,,,,53419026,53419027
3078,3078,4,,,,,,53419063,53419045
3078,3078,4,,,,,,53419057,53419322
3078,3078,4,,,,,,53415118,53415343
3078,3078,4,,,,,,53415344,53415345
3078,3078,4,,,,,,53415346,53415110
3078,3078,4,,,,,,53415360,53415350
3078,3078,4,,,,,,53415351,53415337
3078,3078,4,,,,,,53415347,53415339
3078,3078,4,,,,,,53415340,53415341
3078,3078,4,,,,,,53415348,53415349
3078,3078,4,,,,,,53415342,53415356
3078,3078,4,,,,,,53415353,53415359
3078,3078,4,,,,,,53415490,53415492
3078,3078,4,,,,,,53411289,53411347
3078,3078,4,,,,,,53411240,53411348
3078,3078,4,,,,,,53411315,53411349
3078,3078,4,,,,,,53411287,53411252
3078,3078,4,,,,,,53411326,53411250
3078,3078,4,,,,,,53411285,53411248
3078,3078,4,,,,,,53411333,53411246
3078,3078,4,,,,,,53411283,53411244
3078,3078,4,,,,,,53411254,53411242
3078,3078,4,,,,,,53411247,53411338
3078,3078,4,,,,,,53411245,53411264
3078,3078,4,,,,,,53411243,53411281
3078,3078,4,,,,,,53411265,53411320
3078,3078,4,,,,,,53411306,53411293
3078,3078,4,,,,,,53411282,53411295
3078,3078,4,,,,,,53411294,53411262
3078,3078,4,,,,,,53411310,53411324
3078,3078,4,,,,,,53411296,53411344
3078,3078,4,,,,,,53411263,53411291
3078,3078,4,,,,,,53411325,53411258
3078,3078,4,,,,,,53411292,53411266
3078,3078,4,,,,,,53417233,53417232
3078,3078,4,,,,,,53417249,53417054
3078,3078,4,,,,,,53417049,53417057
3078,3078,4,,,,,,53417059,53417060
3078,3078,4,,,,,,53417090,53417155
3078,3078,4,,,,,,53417096,53417078
3078,3078,4,,,,,,53417262,53417051
3078,3078,4,,,,,,53412710,53412768
3078,3078,4,,,,,,53412661,53412769
3078,3078,4,,,,,,53412736,53412770
3078,3078,4,,,,,,53412708,53412673
3078,3078,4,,,,,,53412747,53412671
3078,3078,4,,,,,,53412706,53412669
3078,3078,4,,,,,,53412754,53412667
3078,3078,4,,,,,,53412704,53412665
3078,3078,4,,,,,,53412675,53412663
3078,3078,4,,,,,,53412668,53412759
3078,3078,4,,,,,,53412666,53412685
3078,3078,4,,,,,,53412664,53412702
3078,3078,4,,,,,,53412686,53412741
3078,3078,4,,,,,,53412727,53412714
3078,3078,4,,,,,,53412703,53412716
3078,3078,4,,,,,,53412715,53412683
3078,3078,4,,,,,,53412731,53412745
3078,3078,4,,,,,,53412717,53412765
3078,3078,4,,,,,,53412684,53412712
3078,3078,4,,,,,,53412746,53412679
3078,3078,4,,,,,,53412713,53412687
31257,31257,4,,,,,,53165228,53165232
31257,31257,4,,,,,,53165098,53165099
31257,31257,4,,,,,,53165097,53165101
31257,31257,4,,,,,,53165227,53165231
31257,31257,4,,,,,,53322820,53322824
31257,31257,4,,,,,,53322693,53322694
31257,31257,4,,,,,,53322692,53322696
31257,31257,4,,,,,,53322819,53322823
322,322,4,,,,,,53304696_1,53304696_2
322,322,4,,,,,,53314267_1,53314267_2
322,322,4,,,,,,53316015_1,53316015_2
322,322,4,,,,,,53306235_1,53306235_2
323,323,4,,,,,,53165499_1,53165499_2
323,323,4,,,,,,53164978_1,53164978_2
323,323,4,,,,,,53165210_1,53165210_2
3265,3265,4,,,,,,53419443,53419037
3265,3265,4,,,,,,53419011,53419062
3265,3265,4,,,,,,53419020,53419067
3265,3265,4,,,,,,53419031,53419032
3265,3265,4,,,,,,53419000,53419328
3265,3265,4,,,,,,53419329,53419330
3265,3265,4,,,,,,53419331,53419332
3265,3265,4,,,,,,53419333,53419334
3265,3265,4,,,,,,53419036,53419052
3265,3265,4,,,,,,53419040,53419042
3265,3265,4,,,,,,53419507,53419508
3265,3265,4,,,,,,53419506,53419505
3265,3265,4,,,,,,53418997,53419418
3265,3265,4,,,,,,53419321,53419003
3265,3265,4,,,,,,53419323,53419324
3265,3265,4,,,,,,53419325,53419004
3265,3265,4,,,,,,53419314,53419315
3265,3265,4,,,,,,53419316,53419326
3265,3265,4,,,,,,53419033,53419044
3265,3265,4,,,,,,53418976,53419367
3265,3265,4,,,,,,53419441,53418978
3265,3265,4,,,,,,53418998,53419319
3265,3265,4,,,,,,53419320,53419002
3265,3265,4,,,,,,53418980,53418981
3265,3265,4,,,,,,53419419,53419311
3265,3265,4,,,,,,53419312,53419313
3265,3265,4,,,,,,53415226,53415227
3265,3265,4,,,,,,53415204,53415205
3265,3265,4,,,,,,53415263,53415264
3265,3265,4,,,,,,53415317,53415318
3265,3265,4,,,,,,53415232,53415233
3265,3265,4,,,,,,53415193,53415194
3265,3265,4,,,,,,53415105,53415106
3265,3265,4,,,,,,53415336,53415334
3265,3265,4,,,,,,53415301,53415309
3265,3265,4,,,,,,53415305,53415308
3265,3265,4,,,,,,53415302,53415307
3265,3265,4,,,,,,53415306,53415303
3265,3265,4,,,,,,53415132,53415304
3265,3265,4,,,,,,53415425,53415430
3265,3265,4,,,,,,53415424,53415427
3265,3265,4,,,,,,53415418,53415422
3265,3265,4,,,,,,53415423,53415421
3265,3265,4,,,,,,53415428,53415419
3265,3265,4,,,,,,53415426,53415417
3265,3265,4,,,,,,53415414,53415420
3265,3265,4,,,,,,53415431,53415429
3265,3265,4,,,,,,53415415,53415416
3265,3265,4,,,,,,53415133,53415134
3265,3265,4,,,,,,53415123,53415124
3265,3265,4,,,,,,53415321,53415322
3265,3265,4,,,,,,53415127,53415094
3265,3265,4,,,,,,53415325,53415326
3265,3265,4,,,,,,53415643,53415644
3265,3265,4,,,,,,53415130,53415131
3265,3265,4,,,,,,53415329,53415330
3265,3265,4,,,,,,53415331,53415332
3265,3265,4,,,,,,53410939,53410930
3265,3265,4,,,,,,53410917,53410898
3265,3265,4,,,,,,53410915,53410900
3265,3265,4,,,,,,53410921,53410905
3265,3265,4,,,,,,53410937,53410928
3265,3265,4,,,,,,53410936,53410929
3265,3265,4,,,,,,53410933,53410875
3265,3265,4,,,,,,53410895,53411196
3265,3265,4,,,,,,53411197,53410922
3265,3265,4,,,,,,53410940,53411198
3265,3265,4,,,,,,53411194,53410938
3265,3265,4,,,,,,53411108,53411115
3265,3265,4,,,,,,53410868,53410893
3265,3265,4,,,,,,53410924,53410881
3265,3265,4,,,,,,53411192,53410879
3265,3265,4,,,,,,53410925,53410880
3265,3265,4,,,,,,53410926,53410897
3265,3265,4,,,,,,53411225,53411224
3265,3265,4,,,,,,53410896,53410894
3265,3265,4,,,,,,53410877,53410923
3265,3265,4,,,,,,53410878,53410867
3265,3265,4,,,,,,53410882,53411191
3265,3265,4,,,,,,53411193,53410866
3265,3265,4,,,,,,53411207,53411210
3265,3265,4,,,,,,53410892,53410931
3265,3265,4,,,,,,53410942,53410935
3265,3265,4,,,,,,53410910,53410903
3265,3265,4,,,,,,53410911,53410932
3265,3265,4,,,,,,53410912,53410902
3265,3265,4,,,,,,53410913,53410901
3265,3265,4,,,,,,53410914,53411199
3265,3265,4,,,,,,53411206,53410874
3265,3265,4,,,,,,53410890,53410904
3265,3265,4,,,,,,53410891,53410869
3265,3265,4,,,,,,53410864,53410899
3265,3265,4,,,,,,53410888,53410872
3265,3265,4,,,,,,53410873,53410871
3265,3265,4,,,,,,53410946,53410927
3265,3265,4,,,,,,53410883,53410934
3265,3265,4,,,,,,53410943,53410886
3265,3265,4,,,,,,53410944,53410870
3265,3265,4,,,,,,53410945,53410885
3265,3265,4,,,,,,53410889,53410887
3265,3265,4,,,,,,53411209,53411211
3265,3265,4,,,,,,53411212,53411213
3265,3265,4,,,,,,53411214,53411117
3265,3265,4,,,,,,53411111,53411217
3265,3265,4,,,,,,53411109,53411116
3265,3265,4,,,,,,53411110,53411215
3265,3265,4,,,,,,53411216,53411118
3265,3265,4,,,,,,53411112,53411114
3265,3265,4,,,,,,53410941,53411219
3265,3265,4,,,,,,53411218,53411107
3265,3265,4,,,,,,53411113,53411208
3265,3265,4,,,,,,53411220,53410884
3265,3265,4,,,,,,53410865,53411195
3265,3265,4,,,,,,53410920,53410906
3265,3265,4,,,,,,53410919,53410907
3265,3265,4,,,,,,53410916,53410909
3265,3265,4,,,,,,53410918,53410908
3265,3265,4,,,,,,53417276,53417070
3265,3265,4,,,,,,53417044,53417095
3265,3265,4,,,,,,53417053,53417100
3265,3265,4,,,,,,53417064,53417065
3265,3265,4,,,,,,53417147,53417148
3265,3265,4,,,,,,53417149,53417159
3265,3265,4,,,,,,53417031,53417152
3265,3265,4,,,,,,53417164,53417165
3265,3265,4,,,,,,53417166,53417167
3265,3265,4,,,,,,53417069,53417085
3265,3265,4,,,,,,53417073,53417075
3265,3265,4,,,,,,53417340,53417341
3265,3265,4,,,,,,53417339,53417338
3265,3265,4,,,,,,53417030,53417251
3265,3265,4,,,,,,53417013,53417014
3265,3265,4,,,,,,53417252,53417144
3265,3265,4,,,,,,53417145,53417146
3265,3265,4,,,,,,53417153,53417035
3265,3265,4,,,,,,53417154,53417036
3265,3265,4,,,,,,53417156,53417157
3265,3265,4,,,,,,53417158,53417037
3265,3265,4,,,,,,53417066,53417077
3265,3265,4,,,,,,53417009,53417200
3265,3265,4,,,,,,53417274,53417011
3265,3265,4,,,,,,53417033,53417161
3265,3265,4,,,,,,53417162,53417163
3265,3265,4,,,,,,53412363,53412354
3265,3265,4,,,,,,53412345,53412329
3265,3265,4,,,,,,53412303,53412293
3265,3265,4,,,,,,53412307,53412615
3265,3265,4,,,,,,53412617,53412292
3265,3265,4,,,,,,53412349,53412305
3265,3265,4,,,,,,53412350,53412321
3265,3265,4,,,,,,53412646,53412645
3265,3265,4,,,,,,53412320,53412318
3265,3265,4,,,,,,53412302,53412347
3265,3265,4,,,,,,53412361,53412352
3265,3265,4,,,,,,53412360,53412353
3265,3265,4,,,,,,53412357,53412301
3265,3265,4,,,,,,53412319,53412620
3265,3265,4,,,,,,53412621,53412346
3265,3265,4,,,,,,53412364,53412622
3265,3265,4,,,,,,53412618,53412362
3265,3265,4,,,,,,53412532,53412539
3265,3265,4,,,,,,53412294,53412317
3265,3265,4,,,,,,53412348,53412306
3265,3265,4,,,,,,53412616,53412304
3265,3265,4,,,,,,53412366,53412359
3265,3265,4,,,,,,53412334,53412327
3265,3265,4,,,,,,53412335,53412356
3265,3265,4,,,,,,53412336,53412326
3265,3265,4,,,,,,53412337,53412325
3265,3265,4,,,,,,53412338,53412623
3265,3265,4,,,,,,53412316,53412295
3265,3265,4,,,,,,53412290,53412323
3265,3265,4,,,,,,53412313,53412298
3265,3265,4,,,,,,53412299,53412297
3265,3265,4,,,,,,53412370,53412351
3265,3265,4,,,,,,53412308,53412358
3265,3265,4,,,,,,53412367,53412311
3265,3265,4,,,,,,53412368,53412296
3265,3265,4,,,,,,53412369,53412310
3265,3265,4,,,,,,53412314,53412312
3265,3265,4,,,,,,53412631,53412634
3265,3265,4,,,,,,53412633,53412635
3265,3265,4,,,,,,53412636,53412637
3265,3265,4,,,,,,53412638,53412541
3265,3265,4,,,,,,53412535,53412641
3265,3265,4,,,,,,53412533,53412540
3265,3265,4,,,,,,53412534,53412639
3265,3265,4,,,,,,53412640,53412542
3265,3265,4,,,,,,53412536,53412538
3265,3265,4,,,,,,53412642,53412531
3265,3265,4,,,,,,53412537,53412632
3265,3265,4,,,,,,53412644,53412309
3265,3265,4,,,,,,53412365,53412643
3265,3265,4,,,,,,53412630,53412300
3265,3265,4,,,,,,53412315,53412328
3265,3265,4,,,,,,53412291,53412619
3265,3265,4,,,,,,53412341,53412322
3265,3265,4,,,,,,53412344,53412330
3265,3265,4,,,,,,53412343,53412331
3265,3265,4,,,,,,53412339,53412324
3265,3265,4,,,,,,53412340,53412333
3265,3265,4,,,,,,53412342,53412332
38813,38813,4,,,,,,53419383,53419384
38813,38813,4,,,,,,53419019,53419394
38813,38813,4,,,,,,53419377,53419385
38813,38813,4,,,,,,53419390,53419395
38813,38813,4,,,,,,53419378,53419381
38813,38813,4,,,,,,53419391,53419396
38813,38813,4,,,,,,53419382,53419380
38813,38813,4,,,,,,53419392,53419397
38813,38813,4,,,,,,53419379,53419386
38813,38813,4,,,,,,53419393,53419398
38813,38813,4,,,,,,53419387,53418975
38813,38813,4,,,,,,53413329,53413344
38813,38813,4,,,,,,53413345,53413332
38813,38813,4,,,,,,53413347,53413341
38813,38813,4,,,,,,53413349,53413343
38813,38813,4,,,,,,53415082,53413337
38813,38813,4,,,,,,53413336,53413331
38813,38813,4,,,,,,53415516,53415511
38813,38813,4,,,,,,53415517,53415512
38813,38813,4,,,,,,53415509,53415513
38813,38813,4,,,,,,53415515,53415514
38813,38813,4,,,,,,53413338,53413333
38813,38813,4,,,,,,53415518,53415510
38813,38813,4,,,,,,53415084,53413346
38813,38813,4,,,,,,53415083,53413348
38813,38813,4,,,,,,53413342,53413335
38813,38813,4,,,,,,53413340,53413328
38813,38813,4,,,,,,53413339,53413330
38813,38813,4,,,,,,53413334,53413350
38813,38813,4,,,,,,53411330,53411312
38813,38813,4,,,,,,53411318,53411332
38813,38813,4,,,,,,53411279,53411314
38813,38813,4,,,,,,53411341,53411302
38813,38813,4,,,,,,53411274,53411257
38813,38813,4,,,,,,53411321,53411328
38813,38813,4,,,,,,53411307,53411345
38813,38813,4,,,,,,53411249,53411305
38813,38813,4,,,,,,53411268,53411280
38813,38813,4,,,,,,53411253,53411273
38813,38813,4,,,,,,53411251,53411309
38813,38813,4,,,,,,53411238,53411261
38813,38813,4,,,,,,53411278,53411334
38813,38813,4,,,,,,53411329,53411284
38813,38813,4,,,,,,53411272,53411255
38813,38813,4,,,,,,53411337,53411311
38813,38813,4,,,,,,53411323,53411259
38813,38813,4,,,,,,53411260,53411267
38813,38813,4,,,,,,53411339,53411290
38813,38813,4,,,,,,53411331,53411241
38813,38813,4,,,,,,53411301,53411288
38813,38813,4,,,,,,53411297,53411327
38813,38813,4,,,,,,53411256,53411286
38813,38813,4,,,,,,53411276,53411300
38813,38813,4,,,,,,53411270,53411298
38813,38813,4,,,,,,53411316,53411239
38813,38813,4,,,,,,53417216,53417217
38813,38813,4,,,,,,53417052,53417227
38813,38813,4,,,,,,53417226,53417231
38813,38813,4,,,,,,53417220,53417008
38813,38813,4,,,,,,53417210,53417218
38813,38813,4,,,,,,53417223,53417228
38813,38813,4,,,,,,53417211,53417214
38813,38813,4,,,,,,53417224,53417229
38813,38813,4,,,,,,53417215,53417213
38813,38813,4,,,,,,53417225,53417230
38813,38813,4,,,,,,53417212,53417219
38813,38813,4,,,,,,53412739,53412753
38813,38813,4,,,,,,53412700,53412735
38813,38813,4,,,,,,53412762,53412723
38813,38813,4,,,,,,53412695,53412678
38813,38813,4,,,,,,53412689,53412701
38813,38813,4,,,,,,53412674,53412694
38813,38813,4,,,,,,53412672,53412730
38813,38813,4,,,,,,53412659,53412682
38813,38813,4,,,,,,53412699,53412755
38813,38813,4,,,,,,53412750,53412705
38813,38813,4,,,,,,53412693,53412676
38813,38813,4,,,,,,53412751,53412733
38813,38813,4,,,,,,53412758,53412732
38813,38813,4,,,,,,53412744,53412680
38813,38813,4,,,,,,53412681,53412688
38813,38813,4,,,,,,53412760,53412711
38813,38813,4,,,,,,53412752,53412662
38813,38813,4,,,,,,53412722,53412709
38813,38813,4,,,,,,53412718,53412748
38813,38813,4,,,,,,53412677,53412707
38813,38813,4,,,,,,53412697,53412721
38813,38813,4,,,,,,53412691,53412719
38813,38813,4,,,,,,53412737,53412660
